JW=  1    A=   87.09    NA=  1454    Q(I)=0.10/0.08/0.08/0.10/0.07/0.13/0.06/0.06/0.10/0.08/0.08/0.05/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
JW= 42    A=    6.86    NA=     2    Q(I)=0.11/0.07/0.03/0.04/0.29/0.09/0.02/0.02/0.08/0.11/0.04/0.09/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      1        0.00        8       1       59.8          0.0       0.0       0.0          0.00         37
      2        1.67        9       1       47.9          0.0       0.0       0.0          0.00         32

JW= 43    A=   35.40    NA=    76    Q(I)=0.03/0.01/0.06/0.07/0.05/0.08/0.12/0.31/0.07/0.16/0.02/0.02/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
      1        0.00        5       2       20.9         20.0     -25.0     -16.0          7.42         45
      2        0.25        6       3       29.6          0.0       0.0       0.0          0.90         25
      3        0.27        7       2       37.6          0.0       0.0       0.0          0.00         37
      4        0.75        7       1       65.2          0.0       0.0       0.0          0.00         25
      5        1.23        8       2       26.6          0.0       0.0       0.0          0.00         37
      6        1.87        6       8       53.8          0.0       0.0       0.0          2.06         27
      7        2.14        6       7       12.6          0.0       0.0       0.0          3.80          1
      8        2.41        6       1       54.1          0.0       0.0       0.0          0.75         20
      9        3.41        8       1       47.8          0.0       0.0       0.0          0.00          4
     10        5.56        7       2       40.3          0.0       0.0       0.0          0.00         30
     11        5.70        5       2       39.8         31.0     -16.0     -24.0          5.75         23
     12        6.14        9       1       58.4          0.0       0.0       0.0          0.59         56
     13        7.27        8       2       46.6          0.0       0.0       0.0          0.00         40
     14        7.61        8       1       46.8          0.0       0.0       0.0          0.00         44
     15        7.78        4       1       29.8          0.0       0.0       0.0          0.00         34
     16        8.06        8       1       41.9          0.0       0.0       0.0          0.00         19
     17        8.67        8       2       41.1          0.0       0.0       0.0          0.00         51
     18        8.75       10       1       40.3          0.0       0.0       0.0          0.94          7
     19        8.90        8       1       41.1          0.0       0.0       0.0          0.00         51
     20        8.93        8       1       39.2          0.0       0.0       0.0          0.00         29
     21        9.12       10       1       48.4          0.0       0.0       0.0          0.88         61
     22        9.21       11       1       28.8          0.0       0.0       0.0          2.13         18
     23       10.00        7       1       59.3          0.0       0.0       0.0          0.00         50
     24       10.19        7       1       50.3          0.0       0.0       0.0          0.00         37
     25       10.73        3       1       55.2          0.0       0.0       0.0          2.56         50
