JW=  1    A=   74.38    NA=    93    Q(I)=0.07/0.02/0.16/0.20/0.12/0.04/0.05/0.10/0.14/0.06/0.01/0.02/

      N        START     CLASS    INSTRM    PITCH      GLISS1    GLISS2    GLISS3        DURATION     DYNAM
    452       56.36        9       1       50.2          0.0       0.0       0.0          0.08         11
    453       56.77        6       6       42.3          0.0       0.0       0.0          0.93         51
    454       56.79       10       1       51.9          0.0       0.0       0.0          0.26         50
    455       56.83        6       1       69.8          0.0       0.0       0.0          0.46         34
    456       57.01        9       1       48.6          0.0       0.0       0.0          0.01         43
    457       57.09        1       6        0.0          0.0       0.0       0.0          2.48         42
    458       57.12        9       1       64.5          0.0       0.0       0.0          0.22         61
    459       57.15        1      11        0.0          0.0       0.0       0.0          4.81          7
    460       57.26        9       1       56.4          0.0       0.0       0.0          0.05         23
    461       57.29        6       1       55.8          0.0       0.0       0.0          0.40         29
    462       57.55        9       1       59.3          0.0       0.0       0.0          0.06         16
    463       57.60        9       1       47.8          0.0       0.0       0.0          0.00         23
    464       57.65        9       1       45.8          0.0       0.0       0.0          0.09         52
    465       57.72        1       1        0.0          0.0       0.0       0.0          0.58         46
    466       57.81        6       7       10.6          0.0       0.0       0.0          0.14         57
    467       57.85        5       2       60.7         20.0      20.0     -10.0          0.00         11
    468       57.91        6       7       12.2          0.0       0.0       0.0          0.52         48
    469       57.94        4       1       45.6          0.0       0.0       0.0          6.52         30
    470       58.01        5       1       65.8          1.0       0.0       0.0          0.43          4
    471       58.24        6       5       39.5          0.0       0.0       0.0          0.06         55
    472       58.27       10       1       47.4          0.0       0.0       0.0          1.24         41
    473       58.31        6       3       37.5          0.0       0.0       0.0          0.59         32
